DATETIME,CARRY,CARRY_CONTRACT,PRICE,PRICE_CONTRACT,FORWARD,FORWARD_CONTRACT
2021-04-28,4.967075443977083,21000100,4.9163,20991200,4.9163,21000200
2021-04-29,5.561899476750833,21000100,5.4989,20991200,5.4989,21000200
2021-04-30,5.694042595420834,21000100,5.5705,20991200,5.5705,21000200
2021-05-02,5.4328124578966674,21000100,5.2828,20991200,5.2828,21000200
2021-05-03,5.71415685661125,21000100,5.4837,20991200,5.4837,21000200
2021-05-04,4.95092172163875,21000100,4.8191,20991200,4.8191,21000200
2021-05-05,5.3216082486,21000100,5.2524,20991200,5.2524,21000200
2021-05-06,5.580217909695,21000100,5.2173,20991200,5.2173,21000200
2021-05-07,5.645548281037501,21000100,5.3285,20991200,5.3285,21000200
2021-05-08,5.664394425187499,21000100,5.2425,20991200,5.2425,21000200
2021-05-09,5.233621782198334,21000100,5.0726,20991200,5.0726,21000200
2021-05-10,4.8979824736,21000100,4.696,20991200,4.696,21000200
2021-05-11,4.995875137500001,21000100,4.9507,20991200,4.9507,21000200
2021-05-12,4.853260645306667,21000100,4.7507,20991200,4.7507,21000200
2021-05-13,5.546958300000001,21000100,5.4968,20991200,5.4968,21000200
2021-05-14,5.792781150000001,21000100,5.7404,20991200,5.7404,21000200
2021-05-15,6.05239667521125,21000100,5.9553,20991200,5.9553,21000200
2021-05-16,5.9319394875,21000100,5.8783,20991200,5.8783,21000200
2021-05-17,5.7778461000000005,21000100,5.7256,20991200,5.7256,21000200
2021-05-18,5.735664675,21000100,5.6838,20991200,5.6838,21000200
2021-05-19,3.20788443340625,21000100,3.6075,20991200,3.6075,21000200
2021-05-20,4.2295456125,21000100,4.1913,20991200,4.1913,21000200
2021-05-21,3.4963153875,21000100,3.4647,20991200,3.4647,21000200
2021-05-22,3.1935778875,21000100,3.1647,20991200,3.1647,21000200
2021-05-23,2.6840706750000005,21000100,2.6598,20991200,2.6598,21000200
2021-05-24,3.2970132,21000100,3.2672,20991200,3.2672,21000200
2021-05-25,3.3633127125,21000100,3.3329,20991200,3.3329,21000200
2021-05-26,3.569678775,21000100,3.5374,20991200,3.5374,21000200
2021-05-27,3.3318280125,21000100,3.3017,20991200,3.3017,21000200
2021-05-28,2.9471495625000004,21000100,2.9205,20991200,2.9205,21000200
2021-05-29,2.7181791,21000100,2.6936,20991200,2.6936,21000200
2021-05-30,3.1314138176258335,21000100,3.1147,20991200,3.1147,21000200
2021-05-31,3.3856143750000003,21000100,3.355,20991200,3.355,21000200
2021-06-02,3.3441393375,21000100,3.3139,20991200,3.3139,21000200
2021-06-03,3.644354025,21000100,3.6114,20991200,3.6114,21000200
2021-06-04,3.198724425,21000100,3.1698,20991200,3.1698,21000200
2021-06-05,3.3140674125,21000100,3.2841,20991200,3.2841,21000200
2021-06-06,3.2315209875,21000100,3.2023,20991200,3.2023,21000200
2021-06-07,2.950076025,21000100,2.9234,20991200,2.9234,21000200
2021-06-08,2.9184583500800003,21000100,2.8977,20991200,2.8977,21000200
2021-06-09,3.2392666546633335,21000100,3.2264,20991200,3.2264,21000200
2021-06-10,2.995083,21000100,2.968,20991200,2.968,21000200
2021-06-11,3.0492730125,21000100,3.0217,20991200,3.0217,21000200
2021-06-12,2.9269806700666665,21000100,2.9104,20991200,2.9104,21000200
2021-06-13,3.1423157670624997,21000100,3.1325,20991200,3.1325,21000200
2021-06-14,3.2519053125000004,21000100,3.2225,20991200,3.2225,21000200
2021-06-15,3.2459514750000005,21000100,3.2166,20991200,3.2166,21000200
2021-06-16,3.1039675875,21000100,3.0759,20991200,3.0759,21000200
2021-06-17,3.1126460625,21000100,3.0845,20991200,3.0845,21000200
2021-06-18,2.9554243875000004,21000100,2.9287,20991200,2.9287,21000200
2021-06-19,2.88650115,21000100,2.8604,20991200,2.8604,21000200
2021-06-20,2.87404819088,21000100,2.8816,20991200,2.8816,21000200
2021-06-21,2.2349643457733332,21000100,2.2394,20991200,2.2394,21000200
2021-06-22,2.1227699842087504,21000100,2.1303,20991200,2.1303,21000200
2021-06-23,2.16558225,21000100,2.146,20991200,2.146,21000200
2021-06-24,2.1885903,21000100,2.1688,20991200,2.1688,21000200
2021-06-25,1.9068837349899999,21000100,1.8897,20991200,1.8897,21000200
2021-06-26,1.8907720008133333,21000100,1.8847,20991200,1.8847,21000200
2021-06-27,1.9296623593325,21000100,1.9583,20991200,1.9583,21000200
2021-06-28,1.9694994570883333,21000100,1.9733,20991200,1.9733,21000200
2021-06-29,2.11222076627,21000100,2.0936,20991200,2.0936,21000200
2021-06-30,2.10567574943,21000100,2.0868,20991200,2.0868,21000200
2021-07-02,2.0891445044166663,21000100,2.1028,20991200,2.1028,21000200
2021-07-03,2.2122624272258333,21000100,2.2534,20991200,2.2534,21000200
2021-07-04,2.289385952544167,21000100,2.2889,20991200,2.2889,21000200
2021-07-05,2.1349630450899997,21000100,2.1668,20991200,2.1668,21000200
2021-07-06,2.21787602803625,21000100,2.2521,20991200,2.2521,21000200
2021-07-07,2.3274459000000003,21000100,2.3064,20991200,2.3064,21000200
2021-07-08,2.1097599039366663,21000100,2.0966,20991200,2.0966,21000200
2021-07-09,2.109273075,21000100,2.0902,20991200,2.0902,21000200
2021-07-10,2.1269260238391667,21000100,2.1107,20991200,2.1107,21000200
2021-07-11,2.17906732463125,21000100,2.1715,20991200,2.1715,21000200
2021-07-12,2.09804877367,21000100,2.0868,20991200,2.0868,21000200
2021-07-13,1.9500088164974998,21000100,1.9459,20991200,1.9459,21000200
2021-07-14,2.006407417554167,21000100,1.993,20991200,1.993,21000200
2021-07-15,1.9299778693216665,21000100,1.9253,20991200,1.9253,21000200
2021-07-16,1.8377921860020832,21000100,1.8367,20991200,1.8367,21000200
2021-07-17,1.89187921206375,21000100,1.9357,20991200,1.9357,21000200
2021-07-18,1.9068989060700001,21000100,1.9044,20991200,1.9044,21000200
2021-07-19,1.7188879207270833,21000100,1.7293,20991200,1.7293,21000200
2021-07-20,1.668554516195,21000100,1.6772,20991200,1.6772,21000200
2021-07-21,1.7829941773416667,21000100,1.826,20991200,1.826,21000200
2021-07-22,1.8942573923991666,21000100,1.9313,20991200,1.9313,21000200
2021-07-23,1.92791003358,21000100,1.9374,20991200,1.9374,21000200
2021-07-24,2.1513952912,21000100,2.136,20991200,2.136,21000200
2021-07-25,2.17446255,21000100,2.1548,20991200,2.1548,21000200
2021-07-26,2.163765825,21000100,2.1442,20991200,2.1442,21000200
2021-07-27,2.2528715625,21000100,2.2325,20991200,2.2325,21000200
2021-07-28,2.2455049500000004,21000100,2.2252,20991200,2.2252,21000200
2021-07-29,2.27537505,21000100,2.2548,20991200,2.2548,21000200
2021-07-30,2.34164744294,21000100,2.3218,20991200,2.3218,21000200
2021-07-31,2.410720374475,21000100,2.399,20991200,2.399,21000200
2021-08-02,2.3746729500000003,21000100,2.3532,20991200,2.3532,21000200
2021-08-03,2.3629671,21000100,2.3416,20991200,2.3416,21000200
2021-08-04,2.479823775,21000100,2.4574,20991200,2.4574,21000200
2021-08-05,2.539563975,21000100,2.5166,20991200,2.5166,21000200
2021-08-06,2.5489488375000002,21000100,2.5259,20991200,2.5259,21000200
2021-08-07,2.8479212586825002,21000100,2.7846,20991200,2.7846,21000200
2021-08-08,2.5839654750000003,21000100,2.5606,20991200,2.5606,21000200
2021-08-09,2.71373895,21000100,2.6892,20991200,2.6892,21000200
2021-08-10,2.8876111875,21000100,2.8615,20991200,2.8615,21000200
2021-08-11,3.0227732917316668,21000100,2.9764,20991200,2.9764,21000200
2021-08-12,3.39102406803875,21000100,3.3429,20991200,3.3429,21000200
2021-08-13,3.4494947487475005,21000100,3.4169,20991200,3.4169,21000200
2021-08-14,3.3341636272475004,21000100,3.2511,20991200,3.2511,21000200
