DATETIME,price
2022-07-21,123.01
2022-07-22,123.13
2022-07-23,122.24
2022-07-24,131.77
2022-07-25,117.88
2022-07-26,118.8
2022-07-27,127.32
2022-07-28,155.67
2022-07-29,151.65
2022-07-30,145.34
2022-07-31,139.1
2022-08-01,137.72
2022-08-02,133.7
2022-08-03,133.63
2022-08-04,134.15
2022-08-05,141.81
2022-08-06,141.21
2022-08-07,140.88
2022-08-08,143.43
2022-08-09,134.57
2022-08-10,142.08
2022-08-11,142.81
2022-08-12,143.02
2022-08-13,144.17
2022-08-14,139.32
2022-08-15,137.05
2022-08-16,136.26
2022-08-17,133.7
2022-08-18,128.97
2022-08-19,114.3
2022-08-20,114.47
2022-08-21,119.55
2022-08-22,122.53
2022-08-23,133.34
2022-08-24,130.36
2022-08-25,130.44
2022-08-26,116.02
2022-08-27,115.12
2022-08-28,112.53
2022-08-29,119.4
2022-08-30,114.57
2022-08-31,114.99
2022-09-01,116.54
2022-09-02,116.3
2022-09-03,117.71
2022-09-04,118.34
2022-09-05,125.51
2022-09-06,112.07
2022-09-07,118.67
2022-09-08,126.51
2022-09-09,132.68
2022-09-10,132.52
2022-09-11,130.12
2022-09-12,128.77
2022-09-13,117.39
2022-09-14,119.85
2022-09-15,117.46
2022-09-16,119.52
2022-09-17,122.07
2022-09-18,111.7
2022-09-19,111.91
2022-09-20,112.68
2022-09-21,108.71
2022-09-22,116.52
2022-09-23,120.07
2022-09-24,117.26
2022-09-25,113.39
2022-09-26,116.24
2022-09-27,114.19
2022-09-28,114.01
2022-09-29,116.89
2022-09-30,120.02
2022-10-01,117.1
2022-10-02,114.19
2022-10-03,116.16
2022-10-04,121.08
2022-10-05,122.01
2022-10-06,118.25
2022-10-07,116.68
2022-10-08,116.94
2022-10-09,117.14
2022-10-10,111.52
2022-10-11,111.09
2022-10-12,111.67
2022-10-13,108.64
2022-10-14,107.44
2022-10-15,107.88
2022-10-16,110.21
2022-10-17,110.54
2022-10-18,108.62
2022-10-19,105.82
2022-10-20,106.35
2022-10-21,106.97
2022-10-22,108.55
2022-10-23,110.74
2022-10-24,107.84
2022-10-25,112.61
2022-10-26,114.38
2022-10-27,112.27
2022-10-28,115.51
2022-10-29,118.42
2022-10-30,116.1
2022-10-31,114.99
2022-11-01,114.93
2022-11-02,113.56
2022-11-03,115.56
2022-11-04,124.37
2022-11-05,123.68
2022-11-06,116.54
2022-11-07,117.79
2022-11-08,103.08
2022-11-09,89.03
2022-11-10,102.59
2022-11-11,102.98
2022-11-12,102.62
2022-11-13,99.47
2022-11-14,103.7
2022-11-15,103.82
2022-11-16,104.32
2022-11-17,103.73
2022-11-18,104.62
2022-11-19,104.7
2022-11-20,104.65
2022-11-21,103.19
2022-11-22,109.31
2022-11-23,114.82
2022-11-24,115.84
2022-11-25,113.84
2022-11-26,112.36
2022-11-27,111.08
2022-11-28,109.88
2022-11-29,110.82
2022-11-30,113.31
2022-12-01,110.31
2022-12-02,111.9
2022-12-03,109.55
2022-12-04,110.94
2022-12-05,110.32
2022-12-06,111.97
2022-12-07,109.03
2022-12-08,111.79
2022-12-09,109.76
2022-12-10,109.04
2022-12-11,106.09
2022-12-12,106.22
2022-12-13,110.17
2022-12-14,108.93
2022-12-15,107.2
2022-12-16,99.98
2022-12-17,103.03
2022-12-18,101.84
2022-12-19,98.29
2022-12-20,101.54
2022-12-21,100.26
2022-12-22,101.38
2022-12-23,101.87
2022-12-24,101.62
2022-12-25,101.3
2022-12-26,103.39
2022-12-27,101.64
2022-12-28,99.13
2022-12-29,98.37
2022-12-30,96.62
2022-12-31,97.03
2023-01-01,96.76
2023-01-02,99.23
2023-01-03,99.62
2023-01-04,101.47
2023-01-05,101.15
2023-01-06,101.6
2023-01-07,101.44
2023-01-08,103.63
2023-01-09,106.71
2023-01-10,107.37
2023-01-11,109.77
2023-01-12,119.6
2023-01-13,124.55
2023-01-14,125.82
2023-01-15,124.96
2023-01-16,124.01
2023-01-17,122.64
2023-01-18,118.54
2023-01-19,121.58
2023-01-20,127.99
2023-01-21,127.86
2023-01-22,128.49
2023-01-23,133.21
2023-01-24,128.1
2023-01-25,131.81
2023-01-26,133.83
2023-01-27,135.23
2023-01-28,132.6
2023-01-29,136.51
2023-01-30,130.98
2023-01-31,133.15
2023-02-01,136.1
2023-02-02,136.61
2023-02-03,137.82
2023-02-04,137.97
2023-02-05,134.37
2023-02-06,131.42
2023-02-07,135.89
2023-02-08,131.53
2023-02-09,126.56
2023-02-10,124.12
2023-02-11,124.59
2023-02-12,122.7
2023-02-13,123.7
2023-02-14,126.6
2023-02-15,134.8
2023-02-16,127.84
2023-02-17,133.35
2023-02-18,136.1
2023-02-19,135.95
2023-02-20,144.91
2023-02-21,145.26
2023-02-22,141.79
2023-02-23,138.57
2023-02-24,132.66
2023-02-25,133.05
2023-02-26,136.19
2023-02-27,135.06
2023-02-28,131.94
2023-03-01,134.1
2023-03-02,131.78
2023-03-03,126.26
2023-03-04,124.31
2023-03-05,123.9
2023-03-06,124.14
2023-03-07,122.16
2023-03-08,116.53
2023-03-09,110.1
2023-03-10,111.5
2023-03-11,113.39
2023-03-12,120.22
2023-03-13,126.49
2023-03-14,130.94
2023-03-15,123.13
2023-03-16,125.64
2023-03-17,135.37
2023-03-18,130.92
2023-03-19,135.75
2023-03-20,130.16
2023-03-21,133.85
2023-03-22,125.87
2023-03-23,128.53
2023-03-24,123.57
2023-03-25,125.01
2023-03-26,124.63
2023-03-27,120.32
2023-03-28,120.84
2023-03-29,123.15
2023-03-30,121.01
2023-03-31,123.79
2023-04-01,126.0
2023-04-02,122.83
2023-04-03,127.73
2023-04-04,126.95
2023-04-05,127.15
2023-04-06,126.0
2023-04-07,124.47
2023-04-08,123.7
2023-04-09,125.39
2023-04-10,127.95
2023-04-11,129.04
2023-04-12,128.74
2023-04-13,131.02
2023-04-14,132.09
2023-04-15,132.49
2023-04-16,134.29
2023-04-17,131.51
2023-04-18,133.53
2023-04-19,124.77
2023-04-20,123.07
2023-04-21,119.74
2023-04-22,121.87
2023-04-23,119.73
2023-04-24,119.08
2023-04-25,120.13
2023-04-26,117.35
2023-04-27,116.96
2023-04-28,117.87
2023-04-29,119.75
2023-04-30,117.57
2023-05-01,116.93
2023-05-02,119.17
2023-05-03,120.01
2023-05-04,117.27
2023-05-05,120.04
2023-05-06,116.84
2023-05-07,115.99
2023-05-08,111.12
2023-05-09,122.09
2023-05-10,115.65
2023-05-11,113.24
2023-05-12,114.73
2023-05-13,112.84
2023-05-14,115.11
2023-05-15,115.97
2023-05-16,116.66
2023-05-17,117.87
2023-05-18,115.21
2023-05-19,115.49
2023-05-20,116.52
2023-05-21,114.61
2023-05-22,114.62
2023-05-23,115.61
2023-05-24,111.95
2023-05-25,111.82
2023-05-26,113.12
2023-05-27,113.65
2023-05-28,116.4
2023-05-29,114.85
2023-05-30,113.87
2023-05-31,113.2
2023-06-01,113.27
2023-06-02,114.8
2023-06-03,114.91
2023-06-04,115.6
2023-06-05,108.56
2023-06-06,114.7
2023-06-07,111.09
2023-06-08,111.71
2023-06-09,110.75
2023-06-10,103.38
2023-06-11,102.71
2023-06-12,102.71
2023-06-13,105.36
2023-06-14,101.73
2023-06-15,104.77
2023-06-16,108.05
2023-06-17,106.63
2023-06-18,106.91
2023-06-19,106.76
2023-06-20,109.97
2023-06-21,135.6
2023-06-22,133.37
2023-06-23,182.01
2023-06-24,212.36
2023-06-25,193.94
2023-06-26,223.58
2023-06-27,229.85
2023-06-28,224.82
2023-06-29,252.89
2023-06-30,303.99
2023-07-01,291.07
2023-07-02,298.91
2023-07-03,291.7
2023-07-04,272.36
2023-07-05,271.42
2023-07-06,274.57
2023-07-07,278.26
2023-07-08,271.6
2023-07-09,265.4
2023-07-10,274.58
2023-07-11,273.73
2023-07-12,282.04
2023-07-13,273.8
2023-07-14,263.92
